--- #YAML
Title: "1971 weather observations test data"
Geography: "stations"
Framework: "Environment Canada"
Timeframe: "1971"
Origin: "Observations"
Description: "Environment Canada's weather observations from station data observed during the first few days of 1971."
--- #TSV
long	lat	elev	station	year	month	day	tmax	tmin	total_ppt
-120.68	56.24	703.00	12492	1971	09	11	16.10	4.36	1.74
-120.68	56.24	703.00	12492	1971	09	12	16.08	4.38	1.83
-120.68	56.24	703.00	12492	1971	09	13	16.35	3.74	1.44
-120.68	56.24	703.00	12492	1971	09	14	15.78	3.58	1.42
-120.68	56.24	703.00	12492	1971	09	15	15.64	4.08	1.12
-120.68	56.24	703.00	12492	1971	09	16	14.28	4.11	2.11
-120.68	56.24	703.00	12492	1971	09	17	14.03	3.22	1.15
-120.68	56.24	703.00	12492	1971	09	18	14.26	2.60	0.88
-120.68	56.24	703.00	12492	1971	09	19	14.78	2.36	1.13
-120.68	56.24	703.00	12492	1971	09	20	15.55	1.95	1.17
-120.68	56.24	703.00	12492	1971	09	21	15.79	2.42	0.86
-120.68	56.24	703.00	12492	1971	09	22	16.41	3.27	0.60
-120.68	56.24	703.00	12492	1971	09	23	15.31	3.48	0.92
-120.68	56.24	703.00	12492	1971	09	24	14.65	3.77	1.13
-120.68	56.24	703.00	12492	1971	09	25	14.28	3.16	1.25
-120.68	56.24	703.00	12492	1971	09	26	13.22	2.24	1.50
-120.68	56.24	703.00	12492	1971	09	27	12.61	1.67	1.16
-120.68	56.24	703.00	12492	1971	09	28	12.59	1.62	1.66
-120.68	56.24	703.00	12492	1971	09	29	12.41	2.12	1.51
-120.68	56.24	703.00	12492	1971	09	30	11.82	1.86	1.28
-120.68	56.24	703.00	12492	1971	10	01	12.22	1.68	1.09
-120.68	56.24	703.00	12492	1971	10	02	11.88	1.36	1.15
-120.68	56.24	703.00	12492	1971	10	03	11.12	1.32	1.33
-120.68	56.24	703.00	12492	1971	10	04	10.70	0.03	0.70
-120.68	56.24	703.00	12492	1971	10	05	10.63	0.42	0.36
-120.68	56.24	703.00	12492	1971	10	06	11.53	0.64	0.77
-120.68	56.24	703.00	12492	1971	10	07	11.05	1.34	0.65
-120.68	56.24	703.00	12492	1971	10	08	10.98	1.12	1.52
-120.68	56.24	703.00	12492	1971	10	09	11.00	1.26	0.86
-120.68	56.24	703.00	12492	1971	10	10	10.84	0.70	0.70
-120.68	56.24	703.00	12492	1971	10	11	11.33	-0.06	0.29
-120.68	56.24	703.00	12492	1971	10	12	10.36	-0.11	0.59
-120.68	56.24	703.00	12492	1971	10	13	9.56	0.61	0.95
-120.68	56.24	703.00	12492	1971	10	14	8.88	-0.21	0.55
-120.68	56.24	703.00	12492	1971	10	15	8.34	-1.59	1.13
-120.68	56.24	703.00	12492	1971	10	16	7.51	-1.89	0.92
-120.68	56.24	703.00	12492	1971	10	17	7.34	-1.97	0.71
-120.68	56.24	703.00	12492	1971	10	18	8.62	-1.38	1.11
-120.68	56.24	703.00	12492	1971	10	19	7.92	-1.25	0.59
-120.68	56.24	703.00	12492	1971	10	20	7.16	-2.12	1.05
-120.68	56.24	703.00	12492	1971	10	21	6.62	-2.13	1.02
-120.68	56.24	703.00	12492	1971	10	22	6.86	-2.62	0.85
-120.68	56.24	703.00	12492	1971	10	23	7.33	-1.92	0.74
-120.68	56.24	703.00	12492	1971	10	24	7.08	-1.53	0.50
-120.68	56.24	703.00	12492	1971	10	25	5.83	-2.62	1.05
-120.68	56.24	703.00	12492	1971	10	26	4.09	-3.14	0.81
-120.68	56.24	703.00	12492	1971	10	27	3.77	-4.06	0.80
-120.68	56.24	703.00	12492	1971	10	28	2.83	-5.91	0.71
-120.68	56.24	703.00	12492	1971	10	29	3.03	-6.14	0.83
-120.68	56.24	703.00	12492	1971	10	30	3.04	-5.46	0.71
-120.68	56.24	703.00	12492	1971	10	31	2.27	-5.49	0.92
-120.68	56.24	703.00	12492	1971	11	01	1.87	-6.87	1.41
-120.68	56.24	703.00	12492	1971	11	02	1.71	-6.41	1.50
-120.68	56.24	703.00	12492	1971	11	03	2.03	-5.56	2.01
-120.68	56.24	703.00	12492	1971	11	04	1.32	-6.60	1.05
-120.68	56.24	703.00	12492	1971	11	05	0.80	-6.88	0.98
-120.68	56.24	703.00	12492	1971	11	06	-1.12	-8.39	1.22
-120.68	56.24	703.00	12492	1971	11	07	-1.69	-8.60	1.21
-120.68	56.24	703.00	12492	1971	11	08	-2.86	-10.23	0.90
-120.68	56.24	703.00	12492	1971	11	09	-3.31	-11.06	1.35
-120.68	56.24	703.00	12492	1971	11	10	-3.94	-12.04	0.71
-120.68	56.24	703.00	12492	1971	11	11	-2.37	-11.28	0.62
-120.68	56.24	703.00	12492	1971	11	12	-1.48	-9.88	0.88
-120.68	56.24	703.00	12492	1971	11	13	-1.20	-9.12	0.76
-120.68	56.24	703.00	12492	1971	11	14	-1.83	-9.74	0.92
-120.68	56.24	703.00	12492	1971	11	15	-1.49	-10.79	1.49
-120.68	56.24	703.00	12492	1971	11	16	-5.01	-11.75	1.29
-120.68	56.24	703.00	12492	1971	11	17	-6.14	-13.83	0.74
-120.68	56.24	703.00	12492	1971	11	18	-5.76	-12.97	1.04
-120.68	56.24	703.00	12492	1971	11	19	-6.25	-13.25	1.03
-120.68	56.24	703.00	12492	1971	11	20	-5.89	-13.86	0.65
-120.68	56.24	703.00	12492	1971	11	21	-6.47	-14.54	0.88
-120.68	56.24	703.00	12492	1971	11	22	-6.27	-14.77	0.46
-120.68	56.24	703.00	12492	1971	11	23	-4.93	-14.08	0.43
-120.68	56.24	703.00	12492	1971	11	24	-5.86	-13.91	0.59
-120.68	56.24	703.00	12492	1971	11	25	-6.32	-13.16	0.83
-120.68	56.24	703.00	12492	1971	11	26	-5.32	-13.57	0.65
-120.68	56.24	703.00	12492	1971	11	27	-2.93	-13.33	0.35
-120.68	56.24	703.00	12492	1971	11	28	-2.77	-11.56	0.72
-120.68	56.24	703.00	12492	1971	11	29	-3.92	-12.48	0.94
-120.68	56.24	703.00	12492	1971	11	30	-5.87	-13.68	0.75
-120.68	56.24	703.00	12492	1971	12	01	-8.01	-14.87	0.89
-120.68	56.24	703.00	12492	1971	12	02	-7.95	-16.70	1.12
-120.68	56.24	703.00	12492	1971	12	03	-8.42	-17.23	1.14
-120.68	56.24	703.00	12492	1971	12	04	-7.88	-17.07	0.44
-120.68	56.24	703.00	12492	1971	12	05	-8.17	-16.81	1.08
-120.68	56.24	703.00	12492	1971	12	06	-8.27	-17.09	0.48
-120.68	56.24	703.00	12492	1971	12	07	-9.18	-18.43	1.27
-120.68	56.24	703.00	12492	1971	12	08	-8.71	-18.55	1.29
-120.68	56.24	703.00	12492	1971	12	09	-9.31	-18.32	0.92
-120.68	56.24	703.00	12492	1971	12	10	-9.38	-17.82	1.12
-120.68	56.24	703.00	12492	1971	12	11	-9.93	-17.39	0.78
-120.68	56.24	703.00	12492	1971	12	12	-8.95	-18.01	0.77
-120.68	56.24	703.00	12492	1971	12	13	-8.60	-17.04	0.72
-120.68	56.24	703.00	12492	1971	12	14	-7.76	-16.43	0.56
-120.68	56.24	703.00	12492	1971	12	15	-8.69	-16.40	0.96
-120.68	56.24	703.00	12492	1971	12	16	-7.58	-16.91	1.87
-120.68	56.24	703.00	12492	1971	12	17	-8.60	-17.75	1.18
-120.68	56.24	703.00	12492	1971	12	18	-7.77	-17.58	0.44
-120.68	56.24	703.00	12492	1971	12	19	-6.59	-16.53	0.98
-120.68	56.24	703.00	12492	1971	12	20	-6.44	-15.85	0.88
-120.68	56.24	703.00	12492	1971	12	21	-7.69	-15.95	1.38
-120.68	56.24	703.00	12492	1971	12	22	-8.07	-16.24	0.66
-120.68	56.24	703.00	12492	1971	12	23	-8.06	-17.04	0.76
-120.68	56.24	703.00	12492	1971	12	24	-6.47	-16.23	0.54
-120.68	56.24	703.00	12492	1971	12	25	-4.88	-13.98	0.80
-120.68	56.24	703.00	12492	1971	12	26	-6.08	-14.03	0.92
-120.68	56.24	703.00	12492	1971	12	27	-8.63	-16.35	0.55
-120.68	56.24	703.00	12492	1971	12	28	-9.36	-17.42	0.61
-120.68	56.24	703.00	12492	1971	12	29	-8.88	-17.72	1.04
-120.68	56.24	703.00	12492	1971	12	30	-9.86	-18.16	0.51
-120.68	56.24	703.00	12492	1971	12	31	-9.98	-19.20	1.06
-119.38	49.43	1516.00	43967	1971	01	01	-5.07	-12.66	2.65
-119.38	49.43	1516.00	43967	1971	01	02	-5.68	-13.58	2.95
-119.38	49.43	1516.00	43967	1971	01	03	-5.82	-13.87	3.05
-119.38	49.43	1516.00	43967	1971	01	04	-5.71	-13.41	3.00
-119.38	49.43	1516.00	43967	1971	01	05	-5.96	-13.66	1.99
-119.38	49.43	1516.00	43967	1971	01	06	-5.49	-13.84	2.27
-119.38	49.43	1516.00	43967	1971	01	07	-5.17	-12.61	2.85
-119.38	49.43	1516.00	43967	1971	01	08	-4.43	-11.79	2.72
-119.38	49.43	1516.00	43967	1971	01	09	-4.41	-11.56	3.08
-119.38	49.43	1516.00	43967	1971	01	10	-4.67	-11.80	3.40
-119.38	49.43	1516.00	43967	1971	01	11	-4.37	-12.36	3.04
-119.38	49.43	1516.00	43967	1971	01	12	-3.60	-11.56	2.73
-119.38	49.43	1516.00	43967	1971	01	13	-3.26	-10.99	1.72
-119.38	49.43	1516.00	43967	1971	01	14	-1.76	-9.80	3.17
-119.38	49.43	1516.00	43967	1971	01	15	-1.65	-9.89	2.20
-119.38	49.43	1516.00	43967	1971	01	16	-1.76	-9.02	3.09
-119.38	49.43	1516.00	43967	1971	01	17	-2.17	-9.31	2.81
-119.38	49.43	1516.00	43967	1971	01	18	-1.92	-9.48	2.03
-119.38	49.43	1516.00	43967	1971	01	19	-1.95	-9.50	1.77
-119.38	49.43	1516.00	43967	1971	01	20	-2.08	-9.54	2.14
-119.38	49.43	1516.00	43967	1971	01	21	-2.14	-9.30	2.22
-119.38	49.43	1516.00	43967	1971	01	22	-2.09	-9.90	3.14
-119.38	49.43	1516.00	43967	1971	01	23	-1.93	-9.44	3.37
-119.38	49.43	1516.00	43967	1971	01	24	-3.03	-10.30	2.03
-119.38	49.43	1516.00	43967	1971	01	25	-3.36	-10.81	1.80
-119.38	49.43	1516.00	43967	1971	01	26	-3.70	-11.59	1.59
-119.38	49.43	1516.00	43967	1971	01	27	-2.86	-10.95	1.97
-119.38	49.43	1516.00	43967	1971	01	28	-2.82	-10.41	1.91
-119.38	49.43	1516.00	43967	1971	01	29	-2.53	-10.07	1.76
-119.38	49.43	1516.00	43967	1971	01	30	-2.73	-11.08	1.79
-119.38	49.43	1516.00	43967	1971	01	31	-3.03	-10.91	2.47
-119.38	49.43	1516.00	43967	1971	02	01	-2.72	-11.24	1.94
-119.38	49.43	1516.00	43967	1971	02	02	-2.64	-11.09	1.82
-119.38	49.43	1516.00	43967	1971	02	03	-2.74	-11.30	2.26
-119.38	49.43	1516.00	43967	1971	02	04	-2.39	-12.06	1.50
-119.38	49.43	1516.00	43967	1971	02	05	-2.01	-11.39	0.97
-119.38	49.43	1516.00	43967	1971	02	06	-1.59	-10.36	2.03
-119.38	49.43	1516.00	43967	1971	02	07	-0.96	-9.52	1.48
-119.38	49.43	1516.00	43967	1971	02	08	-1.20	-10.47	1.50
-119.38	49.43	1516.00	43967	1971	02	09	-1.08	-9.93	2.00
-119.38	49.43	1516.00	43967	1971	02	10	-0.92	-9.66	1.79
-119.38	49.43	1516.00	43967	1971	02	11	-0.52	-8.81	3.46
-119.38	49.43	1516.00	43967	1971	02	12	-0.40	-7.89	1.83
-119.38	49.43	1516.00	43967	1971	02	13	-0.76	-7.79	1.96
-119.38	49.43	1516.00	43967	1971	02	14	-1.42	-9.32	2.43
-119.38	49.43	1516.00	43967	1971	02	15	-1.05	-8.57	3.69
-119.38	49.43	1516.00	43967	1971	02	16	-0.50	-8.21	2.17
-119.38	49.43	1516.00	43967	1971	02	17	-1.08	-9.51	2.72
-119.38	49.43	1516.00	43967	1971	02	18	-0.51	-9.05	2.81
-119.38	49.43	1516.00	43967	1971	02	19	-0.12	-8.17	2.24
-119.38	49.43	1516.00	43967	1971	02	20	0.44	-8.08	2.56
-119.38	49.43	1516.00	43967	1971	02	21	0.19	-7.99	2.02
-119.38	49.43	1516.00	43967	1971	02	22	0.20	-8.05	2.42
-119.38	49.43	1516.00	43967	1971	02	23	0.36	-8.68	2.17
-119.38	49.43	1516.00	43967	1971	02	24	0.34	-9.47	2.82
-119.38	49.43	1516.00	43967	1971	02	25	0.33	-8.69	1.77
-119.38	49.43	1516.00	43967	1971	02	26	0.57	-9.27	2.20
-119.38	49.43	1516.00	43967	1971	02	27	0.82	-8.51	2.07
-119.38	49.43	1516.00	43967	1971	02	28	0.73	-8.24	2.82
-119.38	49.43	1516.00	43967	1971	03	01	-0.07	-8.55	2.88
-119.38	49.43	1516.00	43967	1971	03	02	0.29	-8.85	2.22
-119.38	49.43	1516.00	43967	1971	03	03	-0.12	-8.76	2.25
-119.38	49.43	1516.00	43967	1971	03	04	-0.59	-9.05	2.16
-119.38	49.43	1516.00	43967	1971	03	05	0.37	-9.80	1.80
-119.38	49.43	1516.00	43967	1971	03	06	0.54	-9.01	1.25
-119.38	49.43	1516.00	43967	1971	03	07	1.52	-8.18	1.40
-119.38	49.43	1516.00	43967	1971	03	08	2.48	-7.88	1.56
-119.38	49.43	1516.00	43967	1971	03	09	2.91	-6.07	2.15
-119.38	49.43	1516.00	43967	1971	03	10	2.37	-5.41	2.02
-119.38	49.43	1516.00	43967	1971	03	11	2.51	-6.68	1.74
-119.38	49.43	1516.00	43967	1971	03	12	2.20	-6.42	2.71
-119.38	49.43	1516.00	43967	1971	03	13	2.87	-6.67	2.32
-119.38	49.43	1516.00	43967	1971	03	14	2.59	-6.63	1.70
-119.38	49.43	1516.00	43967	1971	03	15	2.51	-7.12	2.20
-119.38	49.43	1516.00	43967	1971	03	16	2.93	-6.32	1.77
-119.38	49.43	1516.00	43967	1971	03	17	3.31	-6.29	1.29
-119.38	49.43	1516.00	43967	1971	03	18	3.65	-5.53	1.61
-119.38	49.43	1516.00	43967	1971	03	19	3.96	-5.60	1.06
-119.38	49.43	1516.00	43967	1971	03	20	3.87	-5.82	1.82
-119.38	49.43	1516.00	43967	1971	03	21	4.00	-5.55	1.37
-119.38	49.43	1516.00	43967	1971	03	22	3.39	-5.71	2.28
-119.38	49.43	1516.00	43967	1971	03	23	3.12	-5.77	2.33
-119.38	49.43	1516.00	43967	1971	03	24	3.15	-6.79	1.04
-119.38	49.43	1516.00	43967	1971	03	25	3.15	-7.13	1.88
-119.38	49.43	1516.00	43967	1971	03	26	3.03	-5.89	1.66
-119.38	49.43	1516.00	43967	1971	03	27	3.12	-5.88	1.87
-119.38	49.43	1516.00	43967	1971	03	28	3.01	-7.05	1.71
-119.38	49.43	1516.00	43967	1971	03	29	4.13	-6.15	1.47
-119.38	49.43	1516.00	43967	1971	03	30	4.88	-5.48	1.26
-119.38	49.43	1516.00	43967	1971	03	31	5.00	-4.67	1.12
-119.38	49.43	1516.00	43967	1971	04	01	5.37	-4.90	1.24
-119.38	49.43	1516.00	43967	1971	04	02	5.05	-5.00	1.91
-119.38	49.43	1516.00	43967	1971	04	03	4.83	-5.08	1.08
-119.38	49.43	1516.00	43967	1971	04	04	4.86	-4.39	2.15
-119.38	49.43	1516.00	43967	1971	04	05	5.37	-4.08	2.12
-119.38	49.43	1516.00	43967	1971	04	06	5.81	-4.54	0.99
-119.38	49.43	1516.00	43967	1971	04	07	6.07	-5.17	1.26
-119.38	49.43	1516.00	43967	1971	04	08	5.91	-4.69	1.73
-119.38	49.43	1516.00	43967	1971	04	09	5.62	-4.75	1.32
-119.38	49.43	1516.00	43967	1971	04	10	6.00	-5.08	1.24
-119.38	49.43	1516.00	43967	1971	04	11	5.75	-4.48	1.90
-119.38	49.43	1516.00	43967	1971	04	12	6.45	-4.00	1.67
-119.38	49.43	1516.00	43967	1971	04	13	6.83	-3.74	1.38
-119.38	49.43	1516.00	43967	1971	04	14	7.33	-3.44	1.19
-119.38	49.43	1516.00	43967	1971	04	15	7.84	-2.66	1.11
-119.38	49.43	1516.00	43967	1971	04	16	7.38	-2.42	1.74
-119.38	49.43	1516.00	43967	1971	04	17	7.46	-2.91	1.97
-119.38	49.43	1516.00	43967	1971	04	18	7.23	-3.12	0.98
-119.38	49.43	1516.00	43967	1971	04	19	7.76	-2.91	1.39
-119.38	49.43	1516.00	43967	1971	04	20	7.83	-2.59	0.78
-119.38	49.43	1516.00	43967	1971	04	21	8.34	-2.42	1.03
-119.38	49.43	1516.00	43967	1971	04	22	8.33	-2.31	1.76
-119.38	49.43	1516.00	43967	1971	04	23	8.42	-1.72	2.07
-119.38	49.43	1516.00	43967	1971	04	24	7.72	-2.42	2.10
-119.38	49.43	1516.00	43967	1971	04	25	7.99	-2.64	1.66
-119.38	49.43	1516.00	43967	1971	04	26	9.37	-2.34	1.03
-119.38	49.43	1516.00	43967	1971	04	27	9.84	-1.49	1.86
-119.38	49.43	1516.00	43967	1971	04	28	9.09	-1.69	1.56
-119.38	49.43	1516.00	43967	1971	04	29	9.85	-1.87	0.59
-119.38	49.43	1516.00	43967	1971	04	30	10.66	-1.76	1.86
-119.38	49.43	1516.00	43967	1971	05	01	10.85	-0.71	1.33
-119.38	49.43	1516.00	43967	1971	05	02	9.92	-0.28	2.15
-119.38	49.43	1516.00	43967	1971	05	03	9.33	-1.08	2.15
-119.38	49.43	1516.00	43967	1971	05	04	10.28	-1.20	1.36
-119.38	49.43	1516.00	43967	1971	05	05	11.46	-0.98	1.56
-119.38	49.43	1516.00	43967	1971	05	06	11.19	0.03	2.05
-119.38	49.43	1516.00	43967	1971	05	07	11.05	-0.58	1.33
-119.38	49.43	1516.00	43967	1971	05	08	10.94	-0.14	1.46
-119.38	49.43	1516.00	43967	1971	05	09	10.66	-0.38	1.74
-119.38	49.43	1516.00	43967	1971	05	10	11.29	-0.20	1.68
-119.38	49.43	1516.00	43967	1971	05	11	11.06	-0.23	1.77
-119.38	49.43	1516.00	43967	1971	05	12	12.05	0.35	1.81
-119.38	49.43	1516.00	43967	1971	05	13	12.26	0.36	1.74
-119.38	49.43	1516.00	43967	1971	05	14	11.78	0.79	2.92
-119.38	49.43	1516.00	43967	1971	05	15	11.63	0.65	2.53
-119.38	49.43	1516.00	43967	1971	05	16	12.48	0.41	1.57
-119.38	49.43	1516.00	43967	1971	05	17	12.02	0.59	2.16
-119.38	49.43	1516.00	43967	1971	05	18	11.54	0.71	2.07
-119.38	49.43	1516.00	43967	1971	05	19	12.09	0.51	1.72
-119.38	49.43	1516.00	43967	1971	05	20	12.43	0.34	1.92
-119.38	49.43	1516.00	43967	1971	05	21	12.65	0.81	1.24
-119.38	49.43	1516.00	43967	1971	05	22	13.13	0.81	1.88
-119.38	49.43	1516.00	43967	1971	05	23	12.59	1.13	2.63
-119.38	49.43	1516.00	43967	1971	05	24	12.73	1.73	2.26
-119.38	49.43	1516.00	43967	1971	05	25	13.22	1.96	2.86
-119.38	49.43	1516.00	43967	1971	05	26	13.39	1.84	2.20
-119.38	49.43	1516.00	43967	1971	05	27	13.63	1.62	2.26
-119.38	49.43	1516.00	43967	1971	05	28	13.68	1.88	2.17
-119.38	49.43	1516.00	43967	1971	05	29	14.79	2.24	1.72
-119.38	49.43	1516.00	43967	1971	05	30	14.56	2.46	1.80
-119.38	49.43	1516.00	43967	1971	05	31	14.84	2.64	2.31
-119.38	49.43	1516.00	43967	1971	06	01	14.67	2.67	1.53
-119.38	49.43	1516.00	43967	1971	06	02	14.45	2.35	2.52
-119.38	49.43	1516.00	43967	1971	06	03	15.03	2.68	2.03
-119.38	49.43	1516.00	43967	1971	06	04	14.03	3.34	2.42
-119.38	49.43	1516.00	43967	1971	06	05	15.00	2.95	2.00
-119.38	49.43	1516.00	43967	1971	06	06	14.40	3.03	3.23
-119.38	49.43	1516.00	43967	1971	06	07	14.49	3.38	1.65
-119.38	49.43	1516.00	43967	1971	06	08	14.44	2.81	1.75
-119.38	49.43	1516.00	43967	1971	06	09	14.81	2.43	2.02
-119.38	49.43	1516.00	43967	1971	06	10	14.79	2.82	3.15
-119.38	49.43	1516.00	43967	1971	06	11	15.19	2.72	1.57
-119.38	49.43	1516.00	43967	1971	06	12	15.78	3.81	3.05
-119.38	49.43	1516.00	43967	1971	06	13	15.11	3.67	1.97
-119.38	49.43	1516.00	43967	1971	06	14	16.23	3.61	2.49
-119.38	49.43	1516.00	43967	1971	06	15	15.72	4.00	2.27
-119.38	49.43	1516.00	43967	1971	06	16	15.08	3.78	1.76
-119.38	49.43	1516.00	43967	1971	06	17	16.39	3.41	1.81
-119.38	49.43	1516.00	43967	1971	06	18	15.98	3.66	1.93
-119.38	49.43	1516.00	43967	1971	06	19	16.83	4.00	1.47
-119.38	49.43	1516.00	43967	1971	06	20	16.44	4.31	1.65
-119.38	49.43	1516.00	43967	1971	06	21	17.06	4.56	2.49
-119.38	49.43	1516.00	43967	1971	06	22	16.50	4.66	2.09
-119.38	49.43	1516.00	43967	1971	06	23	16.46	4.32	2.61
-119.38	49.43	1516.00	43967	1971	06	24	16.58	4.02	1.80
-119.38	49.43	1516.00	43967	1971	06	25	17.48	4.31	1.87
-119.38	49.43	1516.00	43967	1971	06	26	17.20	4.53	1.99
-119.38	49.43	1516.00	43967	1971	06	27	17.85	4.35	0.99
-119.38	49.43	1516.00	43967	1971	06	28	18.59	4.92	2.62
-119.38	49.43	1516.00	43967	1971	06	29	17.48	5.38	2.43
-119.38	49.43	1516.00	43967	1971	06	30	17.23	4.72	2.02
-119.38	49.43	1516.00	43967	1971	07	01	16.94	4.77	2.53
-119.38	49.43	1516.00	43967	1971	07	02	16.54	4.43	2.48
-119.38	49.43	1516.00	43967	1971	07	03	16.92	4.91	1.99
-119.38	49.43	1516.00	43967	1971	07	04	17.14	5.10	1.92
-119.38	49.43	1516.00	43967	1971	07	05	17.29	5.06	2.37
-119.38	49.43	1516.00	43967	1971	07	06	17.51	4.55	2.43
-119.38	49.43	1516.00	43967	1971	07	07	18.04	4.97	1.51
-119.38	49.43	1516.00	43967	1971	07	08	19.00	5.74	1.74
-119.38	49.43	1516.00	43967	1971	07	09	19.03	6.25	2.79
-119.38	49.43	1516.00	43967	1971	07	10	18.00	5.73	2.57
-119.38	49.43	1516.00	43967	1971	07	11	17.66	5.67	2.16
-119.38	49.43	1516.00	43967	1971	07	12	18.79	5.65	0.91
-119.38	49.43	1516.00	43967	1971	07	13	19.54	5.97	1.93
-119.38	49.43	1516.00	43967	1971	07	14	19.26	5.79	1.33
-119.38	49.43	1516.00	43967	1971	07	15	19.38	6.03	1.10
-119.38	49.43	1516.00	43967	1971	07	16	19.19	6.11	1.60
-119.38	49.43	1516.00	43967	1971	07	17	19.93	6.05	1.74
-119.38	49.43	1516.00	43967	1971	07	18	20.35	6.16	0.82
-119.38	49.43	1516.00	43967	1971	07	19	21.44	6.68	0.91
-119.38	49.43	1516.00	43967	1971	07	20	21.26	7.23	1.38
-119.38	49.43	1516.00	43967	1971	07	21	21.68	7.41	0.93
-119.38	49.43	1516.00	43967	1971	07	22	21.91	7.06	1.23
-119.38	49.43	1516.00	43967	1971	07	23	21.94	7.32	0.91
-119.38	49.43	1516.00	43967	1971	07	24	22.30	7.42	1.47
-119.38	49.43	1516.00	43967	1971	07	25	21.70	7.94	1.26
-119.38	49.43	1516.00	43967	1971	07	26	23.13	7.92	0.68
-119.38	49.43	1516.00	43967	1971	07	27	23.40	8.15	0.37
-119.38	49.43	1516.00	43967	1971	07	28	23.43	8.20	1.31
-119.38	49.43	1516.00	43967	1971	07	29	22.30	7.63	0.95
-119.38	49.43	1516.00	43967	1971	07	30	23.09	7.72	0.32
-119.38	49.43	1516.00	43967	1971	07	31	23.19	7.85	0.59
-119.38	49.43	1516.00	43967	1971	08	01	22.27	8.06	1.34
-119.38	49.43	1516.00	43967	1971	08	02	21.56	7.65	1.06
-119.38	49.43	1516.00	43967	1971	08	03	22.51	7.79	0.53
-119.38	49.43	1516.00	43967	1971	08	04	23.47	8.15	0.95
-119.38	49.43	1516.00	43967	1971	08	05	22.09	8.22	0.83
-119.38	49.43	1516.00	43967	1971	08	06	21.70	7.13	1.50
-119.38	49.43	1516.00	43967	1971	08	07	21.96	7.24	1.58
-119.38	49.43	1516.00	43967	1971	08	08	21.90	7.46	1.20
-119.38	49.43	1516.00	43967	1971	08	09	22.75	7.72	0.98
-119.38	49.43	1516.00	43967	1971	08	10	21.92	7.40	1.75
-119.38	49.43	1516.00	43967	1971	08	11	21.50	7.43	0.98
-119.38	49.43	1516.00	43967	1971	08	12	21.12	6.74	1.96
-119.38	49.43	1516.00	43967	1971	08	13	21.53	7.40	1.56
-119.38	49.43	1516.00	43967	1971	08	14	20.59	7.15	1.83
-119.38	49.43	1516.00	43967	1971	08	15	19.08	6.30	2.41
-119.38	49.43	1516.00	43967	1971	08	16	18.30	6.18	2.14
-119.38	49.43	1516.00	43967	1971	08	17	18.78	5.46	1.91
-119.38	49.43	1516.00	43967	1971	08	18	19.12	5.56	1.05
-119.38	49.43	1516.00	43967	1971	08	19	19.17	5.70	1.43
-119.38	49.43	1516.00	43967	1971	08	20	19.55	5.68	0.91
-119.38	49.43	1516.00	43967	1971	08	21	19.35	5.57	1.45
-119.38	49.43	1516.00	43967	1971	08	22	19.56	5.29	1.27
-119.38	49.43	1516.00	43967	1971	08	23	19.30	5.31	1.18
-119.38	49.43	1516.00	43967	1971	08	24	18.38	5.37	1.59
-119.38	49.43	1516.00	43967	1971	08	25	18.46	4.87	1.28
-119.38	49.43	1516.00	43967	1971	08	26	18.94	4.92	1.27
-119.38	49.43	1516.00	43967	1971	08	27	19.26	5.21	0.84
-119.38	49.43	1516.00	43967	1971	08	28	18.96	5.60	1.40
-119.38	49.43	1516.00	43967	1971	08	29	18.79	5.44	1.58
-119.38	49.43	1516.00	43967	1971	08	30	17.51	5.06	1.85
-119.38	49.43	1516.00	43967	1971	08	31	17.42	4.78	2.10
-119.38	49.43	1516.00	43967	1971	09	01	17.05	4.38	2.44
-119.38	49.43	1516.00	43967	1971	09	02	17.11	4.22	1.37
-119.38	49.43	1516.00	43967	1971	09	03	17.81	4.43	1.87
-119.38	49.43	1516.00	43967	1971	09	04	17.85	4.56	0.91
-119.38	49.43	1516.00	43967	1971	09	05	17.14	4.52	2.13
-119.38	49.43	1516.00	43967	1971	09	06	16.22	3.68	0.89
-119.38	49.43	1516.00	43967	1971	09	07	16.46	3.24	0.99
-119.38	49.43	1516.00	43967	1971	09	08	16.37	3.70	0.83
-119.38	49.43	1516.00	43967	1971	09	09	16.66	3.48	1.06
-119.38	49.43	1516.00	43967	1971	09	10	16.71	3.32	1.23
-119.38	49.43	1516.00	43967	1971	09	11	16.56	2.61	1.13
-119.38	49.43	1516.00	43967	1971	09	12	16.36	2.81	1.07
-119.38	49.43	1516.00	43967	1971	09	13	15.99	2.41	1.22
-119.38	49.43	1516.00	43967	1971	09	14	16.40	3.09	1.05
-119.38	49.43	1516.00	43967	1971	09	15	16.08	2.90	0.96
-119.38	49.43	1516.00	43967	1971	09	16	15.11	2.83	1.26
-119.38	49.43	1516.00	43967	1971	09	17	15.25	1.99	0.96
-119.38	49.43	1516.00	43967	1971	09	18	14.91	2.47	1.60
-119.38	49.43	1516.00	43967	1971	09	19	13.99	2.33	1.75
-119.38	49.43	1516.00	43967	1971	09	20	13.74	1.53	1.70
-119.38	49.43	1516.00	43967	1971	09	21	14.18	1.88	0.78
-119.38	49.43	1516.00	43967	1971	09	22	15.32	1.16	1.74
-119.38	49.43	1516.00	43967	1971	09	23	15.14	2.18	1.14
-119.38	49.43	1516.00	43967	1971	09	24	14.36	1.66	1.09
